327;-68;-15
812;701;-639
-359;-1354;623
-566;-176;-221
936;1451;-1075
80;-1719;1248
-673;797;-423
1867;1657;-1034
-622;-2030;1730
-1026;358;188
1453;1913;-2246
447;-1800;2138
-1153;-669;-924
1711;2262;-1149
-22;-1289;1448
-1706;-626;-710
2032;660;-650
-339;-550;539
-483;-326;-18
1099;728;-774
-1091;-209;307
137;-1171;-156
1328;350;-199
-1108;1399;246
216;-921;180
-553;-70;-48
440;1086;-274
506;-555;554
17;-460;339
577;848;-1138
688;-429;792
-2232;-1298;606
1580;2309;-1630
1322;-726;856
-3737;-516;649
1090;2181;-1520
1640;97;865
-2057;-674;577
685;539;-1105
174;372;917
-624;-181;272
1097;-766;637
-191;1345;-287
-316;-519;1182
-1755;-724;977
1037;1593;-1882
1102;-1058;1590
-2375;-64;465
1211;927;-1424
962;205;329
-710;-472;-27
63;-758;419
-632;1296;-1145
-14;291;151
-553;-2315;1809
764;1253;-1357
1018;-687;907
-2635;-269;1213
2203;-60;-1025
420;-194;-52
-344;203;365
-948;-1377;411
505;1416;-1033
991;414;-871
-850;-2252;1769
-1335;318;-1137
2449;1215;-1510
-1117;-1860;1894
-1428;-511;-861
2134;755;-854
-684;1130;-181
280;-783;247
346;-506;-655
-65;1237;-266
-331;-1215;254
-80;75;171
929;1171;-1672
394;-1618;1655
-2860;51;-287
2037;1974;-1259
774;-1606;954
-3306;-393;627
2107;2893;-2197
1087;-618;1362
-1515;-1045;327
1424;1654;-894
120;-1514;1533
-1662;-511;-796
3165;1182;-411
-1026;-963;912
-1002;-602;124
790;740;-968
-553;370;1193
42;-576;-344
152;459;-60
-1025;402;505
-99;109;-471
1238;-1086;502
-333;980;-694
513;434;-173
-350;-1453;822
171;1187;-1301
1069;522;-542
-1318;-1953;1714
-175;1103;-1871
1549;1176;-672
-2553;-712;1250
1206;997;-1668
205;764;408
-1290;-887;370
232;-1018;-296
-159;1801;-254
132;59;285
-336;-1001;917
137;968;-1282
709;-387;430
-2445;-154;2023
184;614;-853
1362;-1060;459
-2018;-69;1006
771;-859;619
-542;1715;-109
984;-716;869
-1696;-1812;1256
749;1684;-808
920;-512;260
-1878;-583;2158
91;772;-1838
951;-179;607
-1702;-73;276
956;-84;-204
-636;-38;-534
159;-230;-48
553;-799;527
-416;1464;-1028
687;467;-1008
-105;-2508;1200
850;1565;-1261
1248;-33;-628
-1642;-1866;1509
-213;999;-2380
1611;569;-99
-2776;-181;934
1256;572;-1232
985;-670;-504
-1437;-358;574
229;1222;-1014
1775;-138;212
-1142;-867;-263
650;-149;-417
347;213;-48
189;-212;-43
765;190;-668
-806;-463;848
-461;-14;-853
463;-422;614
388;953;-347
326;-869;552
200;-269;-93
-507;1328;278
791;130;92
-444;-1682;608
-83;1650;-699
597;-194;95
-961;-1231;1050
733;1325;-1515
636;-71;440
-1989;-1032;1162
1301;2001;-2086
922;-2099;1858
-1727;-497;-420
1517;1897;-1233
-167;-798;1720
-493;-523;-755
1123;315;29
-1624;597;728
-692;-980;77
1426;-8;489
-300;487;-404
-698;-1500;1677
-1981;1578;-734
1468;722;138
-1457;-2317;1163
3;1898;-997
441;216;-78
-2206;-930;1742
456;996;-1796
1418;55;482
-1731;-174;811
863;462;-1298
814;-42;229
-188;-804;-162
787;22;6
16;1187;-763
267;-445;41
-500;-959;38
-4;1626;-44
288;132;-473
293;-1453;926
-793;1318;-1443
1191;68;210
-622;-1208;985
1476;1861;-1767
610;-1078;777
-2334;-1699;480
1164;2461;-1346
1063;-201;51
-1811;-2023;1418
1012;1627;-2344
925;202;424
-2738;-1019;594
1372;1853;-1644
1712;-412;-93
-3165;-1969;1374
1287;2377;-2291
1897;306;371
-2334;-1648;923
833;2337;-1374
1353;-1362;1225
-1807;-557;-285
2356;2488;-1145
-83;-1702;1333
-1918;-987;354
1173;2304;-1829
650;-1673;2221
-583;-1114;-570
823;2146;-648
-217;-1399;1794
-797;-566;-987
2164;1250;-20
-533;-709;970
-780;91;-515
972;675;-237
-824;14;309
-260;-432;-400
1131;541;54
-866;749;-109
437;-527;141
-409;172;-350
-314;841;-388
-74;-1300;648
-477;1392;-790
1025;527;-348
-474;-2412;1516
-1627;1471;-539
1600;1148;-154
-530;-2854;2004
-409;976;-963
1447;274;224
-2490;-1007;2292
975;749;-1306
1273;12;546
-1131;-850;893
-419;-608;-510
1499;870;306
-519;-689;-262
61;-1216;852
-1220;1112;-867
1072;-158;22
-68;-2131;774
135;1408;-1180
332;172;-433
-2442;-447;146
1828;1699;-1526
1075;-736;415
-2825;-764;1423
231;2167;-2627
2057;-292;636
-2449;-1104;314
529;2082;-1707
491;-755;270
-1780;-927;816
1121;2592;-2521
1509;-1126;1160
-2868;-831;-293
580;2792;-1546
1525;-577;738
-1475;-817;-331
2054;3145;-1973
-101;-2933;2482
-1228;-66;-1174
1950;2500;-569
458;-3118;1826
-991;365;-1109
2636;2558;-391
-1203;-3408;1526
-1309;-174;-937
2814;2691;-1193
-2401;-2291;2087
622;1756;-1882
1643;987;768
-2283;-1615;1228
165;1325;-1759
1576;357;1345
-1107;-1190;548
1470;1407;141
-462;-113;1099
-1032;-726;-72
237;-239;636
-1196;1264;-287
224;-1032;849
391;-98;-86
-325;933;309
-263;-1080;-32
-98;-806;814
1276;1689;-1433
238;-1470;1064
-2433;441;-815
1311;1789;-886
-68;-1767;1024
-1469;90;-113
1073;2356;-2041
276;-1678;1552
-2217;563;-778
2779;2267;-1545
324;-2270;1437
-2299;-132;-459
1726;2619;-1971
1070;-1924;1782
-1881;60;-786
2339;2053;-1181
-907;-2013;1307
-816;786;-1503
1936;1490;-1117
-1398;-1568;2035
-841;746;-1549
1140;1346;138
-1395;-1038;418
-48;-89;-494
2165;512;-149
-1922;-43;653
1219;247;-841
-423;-367;417
-584;-435;184
523;-236;-834
949;570;689
6;-815;-211
-931;-479;264
-647;996;-96
1082;481;-485
563;-1132;849
-728;950;-294
962;614;-489
-217;-1507;1209
-389;1296;-1131
1321;387;-152
-1387;-2197;2164
952;1744;-1670
787;-343;1086
-2183;-1583;1710
472;1505;-1621
1105;-87;1346
-2719;-1057;435
793;183;-495
614;-34;25
-360;-491;1259
533;442;-1339
21;-913;708
-8;-711;-646
625;31;126
251;719;-334
-225;-1115;-18
-59;-274;-691
-334;244;699
94;-71;-942
1030;-174;264
-1435;146;-216
-44;-357;-165
-16;278;-404
340;-162;726
-99;-11;-517
961;-199;-134
-1429;-323;703
-575;550;-1323
1162;20;319
-598;-749;562
-73;652;-708
377;571;-550
-821;-2172;1479
150;735;-1576
1342;930;392
-1842;-2812;1066
566;1192;-1633
1259;1047;-628
-1064;-4406;2384
-366;2394;-2143
2869;1289;402
-1402;-3847;800
911;2921;-1269
763;-1294;462
-1578;-1783;680
698;2383;-1779
1142;-1434;777
-1830;-454;-13
940;1130;37
849;-487;-736
-1349;-1012;941
391;101;-575
873;438;-311
272;206;373
-202;-454;-475
-274;112;343
-1244;786;-284
319;-370;-334
1283;-235;-110
-1331;1011;569
700;-333;-271
-310;428;-9
382;68;200
394;-1237;-136
-232;885;270
657;548;-249
-224;-1146;522
-1258;1125;-136
528;1091;-587
-644;-1647;1003
-382;1380;-361
1429;807;-527
-1487;-1840;1058
506;1723;-1449
1600;-615;597
-2444;-1728;1447
782;2092;-1459
865;-587;1275
-2642;-1103;1196
877;1920;-1781
808;-1475;2096
-1795;-7;-373
1840;1224;200
-1129;-3193;1217
-535;495;-1091
2212;1035;-211
-1813;-2702;2032
604;1074;-1918
1571;373;-96
-2037;-2255;909
78;1922;-2024
2528;973;250
-2234;-2540;769
2053;3180;-2504
937;-1322;1195
-2173;-323;-556
1408;2879;-1980
1223;-2492;1625
-2451;151;-1131
2149;2965;-976
-285;-3198;1156
-2952;880;-219
2555;3320;-1354
30;-2627;1632
-1785;-6;-500
1453;2263;-837
-512;-2204;1673
-640;2028;-1692
2060;876;467
-1397;-2830;1304
-591;1949;-1586
1741;310;757
-1403;-2011;923
146;1709;-1602
1416;-334;961
-2740;-1098;754
1263;2401;-1546
1477;-885;1082
-3042;-210;227
1193;1847;-646
308;-1877;1476
-934;-431;233
1623;1499;-738
-1125;-2098;2299
-494;-339;-576
1337;1447;-671
-429;-1604;2053
-1166;326;-995
1383;1270;325
-2264;-1547;690
252;723;-1306
581;253;525
-855;-589;72
645;844;-1270
832;-234;425
-1600;-978;225
1035;1289;-1799
1317;-45;909
-938;-988;-425
204;1107;-1050
347;-367;597
-597;-903;299
1129;2397;-2295
1029;-1593;1807
-2653;-353;-843
1328;2829;-1334
1301;-1546;1314
-2100;-495;112
2347;2862;-1403
-427;-3443;2508
-1880;2144;-1729
2744;2210;-160
-440;-3156;822
-1435;2242;-458
2541;2191;-271
-937;-2475;609
-1375;1489;-143
1074;1174;-540
-1075;-952;866
-641;716;-45
599;737;-408
565;-810;378
-1625;-47;404
765;598;-525
-402;-519;32
-1186;282;1024
565;1175;-1316
900;305;327
-1089;-611;945
-945;894;-1314
1036;533;405
-732;-307;260
307;707;-799
175;-7;505
-1514;-76;401
-383;904;-1021
1218;15;603
-742;220;535
-754;560;-55
-418;-302;724
-1192;-145;336
418;-59;324
-347;76;591
-201;117;837
172;97;-511
-67;-1236;1048
-477;688;-894
530;259;828
-120;-222;-103
-100;299;-154
-118;260;-646
-141;-946;832
-684;1577;-1247
1376;109;273
-1650;-1034;266
-184;1226;-745
347;1059;-371
91;-1202;51
455;1035;-374
-286;873;-789
-100;-1451;642
-433;1179;-1082
1569;252;-263
-1197;-832;364
-195;663;-454
34;326;-436
648;-1019;-177
-76;-835;751
-684;641;-1429
529;458;83
-829;-2065;1006
645;-86;-521
416;2759;-1332
219;-2764;2061
-2080;861;-591
3066;2867;-943
-453;-3321;1824
-2058;467;-607
1777;3320;-799
287;-2631;588
-742;-733;713
857;930;-723
-21;127;-438
107;-269;720
757;5;-551
1226;2008;-1673
81;-2573;1949
-1296;1238;-1320
1950;2943;-1012
693;-3068;1459
-2507;1222;-732
2329;3166;-561
-1184;-3111;621
-1543;1981;-547
1561;1686;-587
-1224;-1164;663
-690;34;425
448;601;-649
389;233;461
-963;-1726;1316
264;166;-457
1129;1164;-1027
-269;-3074;2395
-1206;786;-734
1760;3467;-1233
-137;-4626;1935
-1610;1306;-2107
2550;2862;-105
-175;-3771;1543
-1768;1776;-1182
3306;2616;-306
-1397;-3355;1783
-2698;1885;-500
2908;2666;-847
-529;-3440;1979
-524;2337;-1217
1664;1662;294
70;-3159;1169
-1265;2079;-751
2201;1585;-105
-1298;-2369;952
-357;1624;-598
1133;1213;-649
-893;-2006;1503
-1701;896;-536
1437;1296;-535
-201;-2091;-265
-1025;-363;97
722;1166;-1336
286;-1262;240
307;-253;-731
982;-27;-2
95;979;-1658
-36;-951;1117
162;303;-1406
1290;1641;-919
898;-1699;1271
-2462;501;-184
1748;3451;-1653
-51;-2402;1183
-2922;-1393;441
1995;3200;-1433
357;-1993;1076
-1008;-1519;467
1128;1061;-303
64;-273;-138
-1275;-367;925
-619;715;139
984;1925;-1210
-242;-1931;1587
-1154;469;-180
1728;3548;-1573
275;-2414;1981
-2936;-411;-247
2490;4050;-1603
270;-2000;1764
-2444;1258;-1118
2743;2778;-583
-516;-2852;1308
-1822;1257;-673
2231;2440;-468
-553;-3125;1769
-2233;1050;-434
1650;2280;-308
-434;-2342;1799
-1004;1541;-891
1316;272;845
-1174;-1650;585
71;2324;-195
1866;150;-52
-1541;-2770;1580
77;1920;-1228
1112;694;-127
-215;-2468;963
-646;1323;-863
1627;1040;-383
-1230;-2343;616
-156;2039;-978
989;570;-466
-619;-1583;588
-695;1499;-586
1317;822;-821
-170;-1361;166
-419;397;413
25;877;-960
860;-312;-161
-1405;-1625;453
-303;1758;-1998
653;396;346
-1088;-2146;786
673;2048;-2072
1480;60;1006
-2612;-3781;300
365;2801;-1372
2447;-424;62
-1391;-3224;1116
569;2214;-628
1718;996;-396
-173;-662;972
-1179;-460;120
217;2575;-886
-428;-1038;1328
-2467;-236;321
2135;3440;-1583
452;-2165;1704
-3105;-925;125
1635;3150;-937
693;-2082;532
-1437;-1361;140
1229;1187;-571
271;-667;-484
29;-924;917
563;151;-958
913;1371;-916
309;-1738;1697
-704;1051;-1489
1400;1207;-238
-1602;-3745;1686
-963;1653;-1409
2906;1533;362
-1274;-4250;2044
-1578;1958;-1105
2486;1613;593
-1362;-3861;1780
497;2477;-1180
933;-890;1373
-2876;-1713;1096
1442;2738;-1320
1105;-1753;1601
-1996;-1226;42
381;2422;-422
1196;-1439;467
-1166;-1471;-2
1441;1573;-691
-356;-1498;302
-891;-710;227
349;1251;-1397
1269;-1079;341
-1154;-260;-29
729;503;-488
712;635;-1325
-227;-970;1032
-1302;-412;-1129
1189;1307;-993
429;-1049;670
-1272;-381;-274
746;2938;-2014
518;-2031;1726
-1871;289;-1569
2417;2835;-626
573;-3118;895
-2353;263;-220
2192;2379;-387
-356;-2324;105
-1264;-745;854
301;560;-1120
303;1229;-539
457;-2159;1836
-127;935;-1427
1468;1430;572
-1065;-3912;1572
-378;2647;-1420
3091;957;325
-1914;-3848;1180
-602;2800;-713
2860;840;92
-852;-2069;736
-226;897;11
1449;789;-585
-101;-724;1289
60;145;-237
418;962;-583
-76;-1015;1231
-891;-445;-430
1039;1504;-865
872;-217;973
-2395;172;218
1027;2875;-1593
389;-839;1214
-1492;-534;-482
1346;2920;-1325
271;-2718;2608
-2031;-70;-1551
1635;2777;-164
-422;-3147;1768
-2408;1009;-611
3630;3420;-1439
-551;-3854;2600
-2949;986;-1005
2172;3338;-547
-104;-2614;804
-1426;-394;279
1457;1314;-643
-635;-1205;479
-950;1152;-453
1292;326;-336
-544;-617;-635
-699;-635;837
6;455;-1685
1684;548;-423
-160;-1764;566
-762;103;-746
1683;2136;-2258
819;-2791;1866
-1314;488;-1211
1746;3147;-1107
454;-2658;1545
-2657;712;-1362
2523;2485;7
-1187;-3071;462
-1550;259;464
1827;1301;-702
228;-355;-26
-140;-1441;1162
-622;1139;-1358
459;1070;-16
-541;-3615;1589
-689;1512;-1276
2104;1855;306
-1016;-3211;1576
-1327;2861;-758
2642;1822;73
-1945;-2632;1087
-1484;2013;194
1504;1611;-397
-827;-1175;168
-557;-372;727
1252;1691;-1203
117;102;390
-1692;-1727;1044
-296;1199;-1892
1084;1364;-155
-794;-3304;1616
-91;1178;-1843
1103;1612;-616
-3142;-3337;1093
519;3080;-2364
1945;542;905
-2048;-5008;1612
-56;3105;-1992
2010;287;1119
-1146;-4391;1129
346;2612;-1265
1862;-342;963
-1222;-908;241
631;1564;-243
959;-445;-231
-847;-565;465
-226;722;42
1567;2155;-1350
5;-1388;1094
-2640;-983;22
1523;3549;-1917
922;-1359;1135
-2384;-2231;-46
1664;2948;-1610
923;-1463;540
-901;-1272;77
1308;1197;-865
821;-81;-589
-589;-1009;1376
-368;835;-1529
1274;1119;-266
3;-3617;1844
-1642;2334;-1356
3056;2005;119
-284;-3233;882
-1630;1890;-292
1839;1267;-162
-513;-1138;364
-781;-182;633
860;136;-1262
764;191;482
-1083;-2304;1408
611;1581;-1719
1715;190;591
-3402;-1920;163
1160;3774;-1384
1254;-1919;1719
-3082;-1286;-307
883;3290;-1145
-253;-2420;1134
-2260;-509;80
803;1687;-740
-40;-1518;141
-1210;255;590
917;309;-168
236;-1231;381
-688;-392;941
-71;457;-324
941;-268;752
-1207;-823;555
-429;-365;128
602;303;-400
-266;-965;1293
727;533;-1678
-31;56;1170
-1591;-701;268
290;1039;-1360
1231;-102;308
-2090;-2270;1112
505;2395;-2345
1016;345;944
-2693;-2398;329
2085;2918;-1677
177;-1828;1160
-2380;-816;-489
2102;3762;-1966
967;-2422;1003
-2475;-1231;-297
1966;2691;-1091
50;-2363;348
-1186;-1247;-495
677;1677;-483
1069;-371;-772
-438;-543;992
62;237;-676
444;1578;-1084
328;-842;1552
-819;216;-691
2768;2812;-1147
-134;-2633;1859
-3114;815;-253
2145;3436;-1390
-87;-2453;1876
-1931;800;-588
1510;2375;-5
254;-1780;520
-1053;-648;472
1404;108;-297
685;465;-1081
-541;-1845;2274
-925;329;-1126
1142;2610;-1221
-713;-4667;1867
-588;2796;-1787
3209;1649;442
-1016;-4144;1376
-767;2855;-1683
3036;981;344
-845;-1898;551
-753;1644;-405
1939;0;-193
-657;-630;359
-1251;1164;571
1037;190;-51
-757;-291;431
-1248;-430;1302
364;1149;-1159
337;412;1049
-575;-356;401
-310;979;-697
282;23;789
-2036;-851;938
1223;1910;-1936
188;-45;1106
-2537;-1219;663
-212;2313;-1749
1566;-74;644
-1727;-3508;636
722;2615;-2266
1228;299;762
-3302;-1948;-98
1965;3022;-1895
371;-1607;691
-1553;-2984;478
756;3325;-1873
2270;-980;48
-1359;-1958;236
773;1963;-521
675;384;-383
-148;-1040;-366
-314;-630;428
413;1316;-1469
518;102;-319
-251;-3100;1172
-567;1588;-1940
1961;1794;361
-889;-2754;1010
-1033;2012;-1153
2407;1477;-379
-2134;-1957;1364
192;1541;-841
1404;907;-129
-563;-1018;728
-2484;-957;783
1382;2476;-1327
671;-742;666
-1819;-3427;1351
760;2869;-1639
1620;-168;1063
-1207;-2431;609
881;1895;-753
1513;-546;-221
-950;-514;868
160;665;-487
1463;1653;-952
315;-1510;1261
-2407;177;-249
1128;3526;-1522
571;-1830;1668
-3048;-419;-198
1880;3695;-1301
-299;-1654;1232
-2488;-585;-133
1348;2748;-846
-812;-1648;560
-1606;1007;-182
1739;1426;-406
-466;-1046;827
-1197;-274;826
165;1154;-522
-117;-103;908
-1394;-1592;1187
-538;62;-463
1038;646;576
-880;-1818;1593
-127;47;-478
921;946;-1170
-398;-3478;2481
-1042;659;-1774
2372;2629;-304
-442;-3714;1286
-753;2021;-1877
2137;1754;-476
-283;-3739;1606
-1909;2415;-1948
2933;1132;-351
-1315;-1657;131
-376;1019;86
1031;755;-1143
357;-396;-87
-1088;-1382;716
315;139;-1213
1506;2069;-1257
462;-3377;1784
-2757;1031;-1615
2543;3084;-285
-740;-3231;615
-965;1956;-897
1651;1516;-385
-1408;-1394;964
96;652;-191
979;268;-151
-44;-420;-179
-1386;-2001;1497
293;963;-1362
1325;1581;-376
-93;-3878;2327
-1679;2179;-1876
2374;2368;603
-240;-2922;909
-138;2710;-200
1745;219;-170
-2155;-306;230
67;497;786
611;912;-1494
-411;208;397
-1703;-2077;1452
-384;1912;-2012
1614;809;484
-1422;-4159;1485
1312;3909;-1893
1126;-397;1267
-2982;-3553;538
154;3346;-2054
1360;-764;1357
-2252;-3241;650
188;3223;-1244
2402;-1066;1132
-2103;-2932;590
430;2597;-625
2360;-295;224
-682;-2191;885
-126;1467;-345
830;507;73
-936;-777;818
172;534;-831
180;-703;308
-545;-182;172
195;629;435
1271;915;-1541
62;-1193;1258
-1671;-560;85
537;2288;-1569
2053;-212;937
-2271;-2795;668
838;2365;-1854
601;-454;235
-1114;-2950;714
-65;2566;-1918
1760;-449;348
-1489;-801;47
237;798;-80
670;1809;-1911
146;-1577;1977
-1973;260;-1436
1323;2979;-728
639;-2601;1044
-2136;-403;-73
1788;2212;-526
-606;-1904;-68
-140;-365;1221
1297;410;-721
98;1891;-862
-178;-1899;1998
-2300;878;-979
2053;2845;-490
221;-3337;1161
-2255;-25;-224
1728;1620;-203
469;-1510;-509
-715;-620;1329
161;112;-404
-113;2669;-1625
-31;-3016;1957
-1774;1456;-1200
1697;2871;-197
-785;-3156;1418
-1193;760;-466
1537;1595;-192
-1144;-1640;243
-516;102;595
455;551;-562
524;305;-839
241;-1417;1339
-514;974;-625
1519;2836;-1341
330;-2235;1745
-3423;-944;-265
2556;3605;-1044
429;-2862;1841
-2416;20;-497
1645;3663;-912
-921;-2710;2072
-2691;-648;-253
1145;2891;-289
413;-2761;1427
-2110;-1054;289
1376;1965;217
1013;-1635;-152
-903;-824;1129
323;1091;-61
355;303;-333
284;-992;435
-424;525;155
1076;1521;-1336
-600;-1000;609
-1335;-607;8
513;1889;-1869
1322;-492;677
-2383;-2574;132
1149;2344;-2216
1074;-401;-284
-1142;-4197;1109
-375;3011;-1953
2210;188;128
-869;-1627;207
967;1257;-283
431;1380;-837
-154;-687;1060
-1634;-1095;-214
1149;2010;-1361
139;-1461;673
-1361;-2530;913
1185;2747;-1612
1147;-1332;705
-788;-903;329
138;1604;387
450;1667;-1173
-935;-1417;1093
-1087;-1942;775
834;2750;-1683
407;-1471;1619
-1227;-482;-611
1620;1716;-63
638;-972;-347
-1307;32;908
119;145;-196
238;2184;-1638
-72;-1219;1273
-1628;-1328;-31
1270;2978;-1314
464;-2693;1189
-1738;-1084;-315
1293;2548;-311
-32;-1086;-60
-812;-517;550
-470;622;65
197;1862;-1034
363;-426;858
-1724;-1870;1038
632;2848;-1212
-412;-1433;1808
-2644;-2341;1260
1354;2943;-1664
513;-1470;1753
-1749;-3040;1089
-22;3266;-1159
2285;-403;677
-1288;-2266;217
1368;2754;-871
255;-1023;269
-328;-1677;250
170;1464;-697
885;492;-567
-1380;-718;199
-193;-177;566
-23;667;-1316
1087;202;-132
-1105;-1639;997
-246;1116;-1681
1129;1792;-869
52;-3364;1428
-25;2536;-1171
2539;2385;-842
-1060;-3209;873
-436;1560;-1342
1634;1134;-10
-989;-519;-423
80;-955;804
607;531;-1578
685;1037;314
-334;-2330;1045
-86;1762;-441
2050;996;-364
-1400;-2308;876
259;920;-35
708;783;-589
635;-240;-88
-945;-2058;1159
287;2265;-1055
1193;1769;-311
-460;-2560;1415
-965;1027;-890
1307;996;74
-645;-507;-418
-704;-1351;1052
758;954;-1415
207;1229;-137
-545;-2312;679
-196;2531;-1010
899;-621;397
-1542;-504;-22
927;746;477
828;646;-1367
-251;-606;444
-1363;-2934;1121
400;2877;-1801
1558;213;384
-1084;-2664;648
338;1898;-493
1624;561;-108
-613;-127;654
-472;-940;433
-127;1642;-1005
-109;-609;875
-1803;-2241;661
1034;2655;-1566
615;-1297;712
-1402;-2344;1072
411;2684;-453
1182;-308;326
-1167;-1396;1011
-798;566;211
-108;741;-385
74;-111;595
-657;-2485;1397
605;2903;-1991
630;-1040;1836
-1877;-3308;274
1088;2730;-1328
1162;-1375;481
-1517;-2765;994
785;2811;-1822
1736;-483;262
-2067;-760;-268
281;799;157
369;245;-1656
473;-227;179
-132;-1904;409
674;869;-1437
498;1284;-1114
-355;-3401;1841
-1144;2119;-1753
2375;1187;86
-1305;-2283;241
361;462;502
959;125;-911
-119;-586;671
-1129;-1297;418
23;1600;-1221
658;1340;-249
-367;-2952;1662
-1453;1949;-952
1650;880;-124
-538;-1392;-434
506;-885;1062
-275;749;-1557
428;1243;150
160;-1507;406
-301;1005;-234
1481;841;-221
-1256;-1344;-268
223;198;851
-459;444;-979
-283;1115;-202
-236;-1657;675
-865;483;-47
1380;855;-59
-1450;-1404;201
3;-452;848
390;842;-1400
853;1824;43
166;-2400;1299
-1578;1475;-725
1480;1257;354
-369;-1402;0
-237;362;305
-79;-287;-318
-243;1795;-581
-29;-750;1233
-433;299;-583
1748;1435;-455
-495;-2073;536
151;793;394
513;201;-693
-97;152;-195
-330;-1150;1170
-538;778;-951
751;2135;45
232;-2595;2144
-2429;243;-263
1178;2394;238
-116;-3009;871
-901;-315;765
1227;1148;-16
-97;-300;-131
487;59;168
-436;-528;514
-431;932;-1383
-660;332;-212
-147;-2802;1131
816;2024;-1871
858;-727;669
-1399;-2867;1019
275;3196;-2450
1182;264;364
-1724;-2229;519
263;1937;-410
1117;611;-928
19;-1515;202
-496;13;-7
510;-62;-653
-731;1075;-1227
706;-1941;1391
-1223;600;-702
1953;1846;-995
-1123;-2523;1026
-655;-294;-371
1171;1953;-670
10;-1983;159
-630;-396;909
257;442;-633
766;1345;-337
-155;-1769;790
-1213;-1510;83
1031;1957;-711
365;-2431;860
-877;-109;-12
692;446;-667
-299;913;-579
378;-1153;1164
-712;753;-849
1311;1460;-169
-1485;-2185;202
-666;113;404
814;583;-1040
-260;-531;-59
96;-932;685
65;466;-608
1993;1749;-445
-674;-2507;344
-780;-202;526
185;917;-724
-301;883;-580
-122;-1333;938
-1104;-10;-462
1094;1461;-28
-210;-2016;148
186;-31;575
608;724;-388
-622;1294;-811
-111;-1834;1252
-3;1915;-1041
900;1364;284
-1390;-1814;702
-85;980;-50
955;649;-328
-171;83;-108
-417;-1255;1154
-476;1911;-514
1512;1688;17
-955;-2304;706
-532;182;369
274;1034;-323
-1145;232;-683
20;-1579;977
53;871;-1366
148;2521;-254
-170;-2447;1585
-1213;1533;-1118
1348;1899;-110
-1876;-2636;924
-850;953;194
719;700;180
-650;-291;-78
-967;-347;1021
-170;-477;695
877;1842;-1178
-138;-1462;1317
-1532;-923;-198
1199;2790;-1184
920;-2130;1502
-1733;-1731;162
600;2532;-714
-499;-378;42
-952;-507;304
20;130;-503
374;-342;-629
-320;276;-614
617;-1641;765
-453;1418;-1759
1548;840;-129
-1881;-2687;429
444;880;-819
890;477;-571
-112;-1411;-319
-128;-196;410
82;828;-1022
381;1299;-477
-391;-1967;298
202;198;-117
553;547;-674
-568;-612;-154
336;-509;330
-244;-445;-201
979;1087;-633
-126;-1726;679
882;-458;19
105;593;-261
346;655;-363
-826;-1117;628
-278;-700;420
809;973;-924
-318;-1218;483
434;-736;386
-110;-271;-76
1860;1061;-542
271;-1660;333
-302;-148;384
619;1060;-123
550;1255;-823
373;-1166;671
-1041;-1446;-145
628;2307;-258
827;-111;-369
-539;-611;707
-931;-434;214
560;1853;-1245
507;-925;892
48;-1610;293
825;1132;-216
600;-17;-254
-140;-416;907
-172;-524;163
202;1260;-854
447;-918;961
-983;-577;28
569;2286;522
513;-573;-89
-941;122;12
497;-311;866
-384;772;-897
157;841;7
-838;-2257;883
-226;2875;-1120
1206;175;156
-1284;-1341;387
446;432;35
461;617;-762
486;878;-716
146;-1556;1231
-1509;227;-358
0;2600;-974
258;-2131;2042
-1182;-1185;-59
67;2263;-383
54;-1737;1324
-1608;135;-70
1023;917;709
-345;-994;-362
-495;83;197
765;99;613
-960;-37;-250
666;1001;-1104
-775;-1377;1285
-1263;1236;-1581
1233;1816;-240
-587;-2554;1061
-1158;-581;-464
1187;2535;-1489
192;-2333;1237
-1700;-525;-604
1073;1583;-205
-645;66;-611
85;-407;-2
-161;-430;-57
389;-335;-415
-111;1889;-894
821;-1514;795
-1097;-501;-491
1869;1332;-869
-1064;-2305;655
-294;-176;-555
1135;788;255
-985;-2;-735
327;-922;920
-242;-274;-348
1438;1289;-420
-857;-938;76
-211;-646;310
-271;924;-50
640;122;-909
263;-118;30
435;-1442;622
-564;1948;-559
1012;582;-374
-270;-924;-189
331;-420;868
-1010;1245;-1406
178;1140;403
-674;-1266;147
58;393;546
601;335;-949
-59;162;9
212;-777;978
-867;862;-504
1002;604;175
-729;-1291;-414
400;121;1100
112;1028;-1107
-200;1368;176
-1156;-1274;1058
-547;1214;-240
910;874;-27
-24;-461;-178
-683;-888;1024
-659;1122;-425
1536;1640;-125
-182;-1973;555
-495;-139;444
960;783;-105
-572;1420;-925
132;-1117;1206
-842;-1494;-372
912;2168;-65
294;-2373;331
-879;406;-271
787;364;253
-221;606;-1066
260;477;168
-17;-2541;636
-556;1754;-1528
485;768;99
-788;-1538;649
-312;1355;-207
725;60;45
-641;-581;345
646;-527;890
-357;429;-549
-257;986;-86
-464;-1880;1486
-1402;676;-846
1923;2171;-223
463;-2898;571
-1088;111;-123
828;1365;541
-850;117;-652
-97;-503;688
109;-2198;402
-86;1716;-890
744;501;562
-1499;-2330;1016
369;2414;-1068
150;-158;490
-755;-456;270
74;278;204
130;-537;-715
-437;934;-572
570;-1341;888
-1258;233;-708
1522;1137;-1051
-1075;-2913;716
-51;-281;-723
971;1534;-352
-207;-596;-1067
290;-574;625
71;-555;-313
291;1233;-868
11;-301;-190
